official_name,FECID,nothing_2024,firstname,lastname,bioname,state,state_abb,district,incumbent,level,electoral_district,office_name,candidate_UUID,party_ID,DOB,race,gender,person_UUID,ICPSR,state_ICPSR,bioguide_ID,nominate_dim1,office_facebook_page,office_instagram_account,office_twitter_account,office_youtube_account,office_tiktok_account,campaign_facebook_page,campaign_instagram_account,campaign_twitter_account,campaign_youtube_account,campaign_tiktok_account,office_truthsocial_account,campaign_truthsocial_account,office_telegram_account,campaign_telegram_account,office_gettr_account,campaign_gettr_account,office_rumble_account,campaign_rumble_account,cook_2024,competitive,seatup_2024,cookreport24_raw,party_standardized
Thomas R. Suozzi,H6NY03247,0.0,Tom,Suozzi,"SUOZZI, Thomas",New York,NY,3.0,Incumbent; Special Election,country,New York's 3rd congressional district,U.S. Representative,9cfa0530-2f7e-5d29-8408-1a13e130dc7b,Democratic Party,8/31/62,White,Male,a793c5df-c77b-4f98-8e15-d60892282b8a,21747.0,13.0,S001201,-0.222,https://www.facebook.com/RepTomSuozzi,https://www.instagram.com/reptomsuozzi/,https://x.com/RepTomSuozzi,https://www.youtube.com/@reptomsuozzi,,https://www.facebook.com/tom.suozzi,https://www.instagram.com/tom_suozzi/,https://twitter.com/Tom_Suozzi,https://www.youtube.com/@suozziforcongress,https://www.tiktok.com/@tom_suozzi,,,,,,,,,Likely Democrat,1.0,,,Democratic Party
Thomas Witkop,H4FL21070,0.0,Thomas,Witkop,,Florida,FL,21.0,Non-Incumbent,country,Florida's 21st congressional district,U.S. Representative,4394870d-5fa8-5f83-b9a9-91095ce9f45d,Democratic Party,,,,1c630e12-d0c3-4747-83b4-f98b2d2c5c33,,,,,,,,,,,,,,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tief Gibbs,H4CA02130,0.0,Tief,Gibbs,,California,CA,2.0,Non-Incumbent,country,California's 2nd congressional district,U.S. Representative,a3aebe1c-5802-5fa5-aa78-58a1e101f25a,Republican Party,,,,7a781fba-0588-404a-872a-d0e8940e384d,,,,,,,,,,https://www.facebook.com/profile.php?id=100092438915574,https://www.instagram.com/tief4congress/,https://twitter.com/Tief4Congress,https://www.youtube.com/@TiefGibbs4congress,,,,,,,,,https://rumble.com/c/c-5571603,Not Competitive,0.0,,,Republican Party
Tiffany Smiley,H4WA04179,0.0,Tiffany,Smiley,,Washington,WA,4.0,Non-Incumbent,country,Washington's 4th congressional district,U.S. Representative,59e4d2bb-563b-5918-9a43-74167176e92b,Republican Party,,,,3aeac170-03e7-445d-8e3d-62affcc4ac74,,,,,,,,,,https://www.facebook.com/SmileyForWashington/,https://www.instagram.com/smileyforwashington/,https://x.com/SmileyForWA,https://www.youtube.com/@smileyforwashington6721,,,,,,,,,,Likely Democrat,1.0,,,Republican Party
Tiffany Tilley,H4MI10115,0.0,Tiffany,Tilley,,Michigan,MI,10.0,Non-Incumbent,country,Michigan's 10th congressional district,U.S. Representative,f235e04f-624e-5481-8245-55646f50b723,Democratic Party,,,,e8bb667e-b3ae-486c-a623-09f35e4de015,,,,,,,,,,https://www.facebook.com/tiffanytilleyforstateboard/,https://www.instagram.com/tiffanytilleymi,https://x.com/TiffanyTilleyMI,https://www.youtube.com/@hon.tiffanytilleymba3193,,,,,,,,,,Lean Republican,1.0,,,Democratic Party
Tim Alexander,H2NJ02193,0.0,Tim,Alexander,,New Jersey,NJ,2.0,Non-Incumbent,country,New Jersey's 2nd congressional district,U.S. Representative,c71062fe-023b-5137-b535-0760b87f1ec6,Democratic Party,,,,5eee4ecc-e38a-42eb-a62b-289f16b59bc1,,,,,,,,,,https://www.facebook.com/timalexanderforcongress/,https://www.instagram.com/timalexandernj02/,https://twitter.com/talexander_NJ02,https://www.youtube.com/channel/UC86lnokmyZxqZcjqA8B6NRQ,https://www.tiktok.com/@timalexander2022?lang=en,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tim Burchett,H8TN02119,0.0,Tim,Burchett,"BURCHETT, Timothy",Tennessee,TN,2.0,Incumbent,country,Tennessee's 2nd congressional district,U.S. Representative,c43a38be-93ab-5d40-aa7c-533b86489cb3,Republican Party,10/25/24,White,Male,5c6aab62-8a90-4570-a569-f224371ed83c,21905.0,54.0,B001309,0.664,https://www.facebook.com/RepTimBurchett/,https://www.instagram.com/reptimburchett/,https://twitter.com/RepTimBurchett,https://www.youtube.com/channel/UCK8lhcSRMq63lrR-WRLiSlQ,,https://www.facebook.com/BurchettForCongress,https://www.instagram.com/burchettforcongress/,https://twitter.com/timburchett,,,,,,https://t.me/TimBurchett,,,https://rumble.com/c/RepTimBurchett,,Not Competitive,0.0,,,Republican Party
Tim Moore,H4NC14015,0.0,Tim,Moore,,North Carolina,NC,14.0,Non-Incumbent,country,North Carolina's 14th congressional district,U.S. Representative,4c95e5bf-97fe-5243-8c2e-2148bfec3578,Republican Party,10/2/70,,,40860792-8d17-423e-954b-0c40094d005d,,,,,,,,,,https://www.facebook.com/reptimmoore/,https://www.instagram.com/moorefornc/,https://twitter.com/MooreForNC,https://www.youtube.com/channel/UC8BAImTFHINcN7qSu0qvO1w,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tim O'Hara,H4OH02214,0.0,Tim,Hara,,Ohio,OH,2.0,Non-Incumbent,country,Ohio's 2nd congressional district,U.S. Representative,ac7fdfa8-cb1f-5cc7-a4dd-bdc2f9a49a97,Republican Party,,,,902b1e98-f5ae-41d6-b402-b32dbbce4800,,,,,,,,,,https://www.facebook.com/timoharaforohio,https://www.instagram.com/timoharaforohio/,https://twitter.com/timoharaforohio,https://www.youtube.com/@TimOHaraforOhio/featured,,,,,https://t.me/oharaforohio,,,,,Not Competitive,0.0,,,Republican Party
Tim Smith,H4IN03232,0.0,Tim,Smith,,Indiana,IN,3.0,Non-Incumbent,country,Indiana's 3rd congressional district,U.S. Representative,76d05917-f87d-5972-a1dc-ac4482ec9161,Republican Party,,,,ea892747-264a-4976-bf60-6cc5175fc499,,,,,,,,,,https://www.facebook.com/TimSmithIN,,https://twitter.com/TimSmithIndiana,https://www.youtube.com/@TimSmithforCongress,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tim Walberg,H4MI07103,0.0,Tim,Walberg,"WALBERG, Tim",Michigan,MI,5.0,Incumbent,country,Michigan's 5th congressional district,U.S. Representative,6a989651-6b5b-566a-8a61-907ae71f25ad,Republican Party,4/12/51,White,Male,f55c180f-fd7a-43e1-8f69-8106b1220738,20725.0,23.0,W000798,0.499,https://www.facebook.com/RepWalberg,https://www.instagram.com/repwalberg/,https://twitter.com/RepWalberg,https://www.youtube.com/RepWalberg,,https://www.facebook.com/WalbergforCongress,https://www.instagram.com/timwalberg/,https://twitter.com/TimWalberg,https://www.youtube.com/user/WalbergForCongress,,,,,,,,,,Not Competitive,0.0,,,Republican Party
"Timothy ""Tim"" Peck",H4IN09163,0.0,Timothy,Peck,,Indiana,IN,9.0,Non-Incumbent,country,Indiana's 9th congressional district,U.S. Representative,1266b09f-f298-5a73-a431-5eee467a7c34,Democratic Party,,,,8fafaf96-bb33-4f24-9f08-49e7217a7d43,,,,,,,,,,https://www.facebook.com/timpeckforcongress/,https://www.instagram.com/timpeckforcongress?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,https://twitter.com/timpeckcongress,https://www.youtube.com/@TimothyPeckMD,https://www.tiktok.com/@tim.peck.for.cong,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Timothy Daniel Bilash,H2CA50190,0.0,Timothy,Bilash,,California,CA,50.0,Non-Incumbent,country,California's 50th congressional district,U.S. Representative,2d057b05-61e6-53b4-b137-01cbcc0f2565,Democratic Party,,,,ef682834-d3ab-4d1d-a71c-7fafb0f0b81a,,,,,,,,,,,,,,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Timothy M. Kennedy,H4NY26078,0.0,Timothy,Kennedy,"KENNEDY, Timothy M.",New York,NY,26.0,Incumbent; Special Election,country,New York's 26th congressional district,U.S. Representative,a63787d3-7901-5019-bd0c-8f50e879583e,"Democratic Party, Working Families Party",10/20/76,White,Male,ebeb6a68-1a5a-4d70-9147-ee176ac78b28,22377.0,13.0,K000402,-0.353,https://www.facebook.com/RepTimKennedy,https://www.instagram.com/reptimkennedy/,https://x.com/RepTimKennedy,https://www.youtube.com/@reptimkennedy,,https://www.facebook.com/KennedyforCongress,https://www.instagram.com/kennedyforny26/,https://twitter.com/kennedyforny26,https://www.youtube.com/@TimKennedyforCongress,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tina Blum Cohen,H2TX07119,0.0,Tina,Cohen,,Texas,TX,7.0,Non-Incumbent,country,Texas's 7th congressional district,U.S. Representative,754bed32-95e8-5a62-9d89-d278a8126b74,Republican Party,,,,03e46346-ac27-4eba-b9fb-b59b5a32db09,,,,,,,,,,https://www.facebook.com/tinafortexas/,https://www.instagram.com/tinacohen18/,https://twitter.com/tinacohen18,,https://www.tiktok.com/@tinablumcohen?lang=en,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tina Forte,H2NY14128,0.0,Tina,Forte,,New York,NY,14.0,Non-Incumbent,country,New York's 14th congressional district,U.S. Representative,8f733f56-14f0-52ad-8003-22b76b86f27b,"Republican Party, Conservative Party",,,,fc65a1c1-2022-4773-923c-71ced3202209,,,,,,,,,,,,,,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Todd Helm,H4NC10195,0.0,Todd,Helm,,North Carolina,NC,10.0,Non-Incumbent,country,North Carolina's 10th congressional district,U.S. Representative,121b9b22-c121-59d3-8f66-ba2fffc3b772,Constitution Party,,,,249039da-9cbd-40ef-be47-b0404d018826,,,,,,,,,,,,,,,,,,,,,,,Not Competitive,0.0,,,Third Party
Todd Kelly,H4KY06171,0.0,Todd,Kelly,,Kentucky,KY,6.0,Non-Incumbent,country,Kentucky's 6th congressional district,U.S. Representative,a47fdfd1-cea5-5acf-bca6-353b9eb77f0d,Democratic Party,,,,14fcb869-a0a3-4251-a605-d1c8725148c5,,,,,,,,,,https://www.facebook.com/kellyincongress2024,https://www.instagram.com/toddkellyforcongress/,,,https://www.tiktok.com/@toddkellyforcongress?lang=en,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tom Barrett,H2MI07123,0.0,Tom,Barrett,,Michigan,MI,7.0,Non-Incumbent,country,Michigan's 7th congressional district,U.S. Representative,c71a10ca-66c4-50ba-a15a-b50cb6bea8e3,Republican Party,4/30/81,,,7d72ab41-2a69-4dd9-ae08-34e68f038533,,,,,,,,,,https://www.facebook.com/tombarrettmi7,https://www.instagram.com/tombarrettMI7,https://x.com/tombarrettmi7,https://www.youtube.com/@tombarrettmi7,,,,,,,,,,Democrat Toss Up,1.0,,,Republican Party
Tom Cole,H2OK04055,0.0,Tom,Cole,"COLE, Tom",Oklahoma,OK,4.0,Incumbent,country,Oklahoma's 4th congressional district,U.S. Representative,b91c4a9a-df66-58a2-94db-cfd0e66d127c,Republican Party,4/28/49,American Indian or Alaska Native,Male,e993c654-960d-45fc-876b-c42749b7157c,20344.0,53.0,C001053,0.323,https://www.facebook.com/TomColeOK04,https://www.instagram.com/TomColeOK04/,https://twitter.com/TomColeOK04,https://www.youtube.com/TomColeOK04,,https://www.facebook.com/TomColeForCongress,,https://twitter.com/ColeForCongress,https://www.youtube.com/@tomcoleforcongress6086,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tom Emmer,H4MN06087,0.0,Tom,Emmer,"EMMER, Thomas Earl II",Minnesota,MN,6.0,Incumbent,country,Minnesota's 6th congressional district,U.S. Representative,3dbc7172-6494-556e-9d8f-4546c4ae1ee5,Republican Party,3/3/61,White,Male,9c042991-6b4a-4436-a2ea-5323bac60ec9,21531.0,33.0,E000294,0.467,https://www.facebook.com/reptomemmer/,https://www.instagram.com/reptomemmer/,https://twitter.com/GOPMajorityWhip,https://www.youtube.com/RepTomEmmer,,https://www.facebook.com/TomEmmerGOP/,https://www.instagram.com/tomemmermn6/,https://twitter.com/tomemmer,https://www.youtube.com/channel/UCi-zTqTJE_9wk0xJ_oRb73Q,,,https://truthsocial.com/@tomemmer,,https://t.me/TomEmmerOfficial,,,https://rumble.com/c/tomemmer,,Not Competitive,0.0,,,Republican Party
Tom Herman,H4CA33267,0.0,Tom,Herman,,California,CA,33.0,Non-Incumbent,country,California's 33rd congressional district,U.S. Representative,cf909d93-8863-5a43-a55a-e3ceecb1c0e7,Republican Party,,,,31342806-b6f8-4ece-80bd-39471a2c2862,,,,,,,,,,https://www.facebook.com/profile.php?id=61556529774627,,,,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tom Holmes,H4AL01255,0.0,Tom,Holmes,,Alabama,AL,1.0,Non-Incumbent,country,Alabama's 1st congressional district,U.S. Representative,63b18d57-840b-5579-ac43-86c6606fbba0,Democratic Party,,,,d6c15450-4dfb-4cb8-9e7a-c5bee4c22e7c,,,,,,,,,,https://www.facebook.com/people/Tom-Holmes-for-Congress-AL-1/61553656102427/,,,,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tom Hwang,H4OH02289,0.0,Tom,Hwang,,Ohio,OH,2.0,Non-Incumbent,country,Ohio's 2nd congressional district,U.S. Representative,508682ed-ec7b-56de-a9d9-9d5672df35cb,Republican Party,,,,b2e5c07a-4b8e-4349-b4a5-bc079b809f6e,,,,,,,,,,https://www.facebook.com/TomforCongress/,,https://twitter.com/TomHwangforOhio,https://www.youtube.com/@thomashwang5650,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tom McClintock,H8CA04152,0.0,Tom,McClintock,"McCLINTOCK, Tom",California,CA,5.0,Incumbent,country,California's 5th congressional district,U.S. Representative,0bb6d229-71cd-503f-9601-8ddd3008b597,Republican Party,7/10/56,White,Male,3e112cea-9428-412f-8aed-4bc60124b67a,20903.0,71.0,M001177,0.676,"https://www.facebook.com/RepMcClintock/, https://facebook.com/congressman-tom-mcclintock-81125319109",https://www.instagram.com/repmcclintock/,https://twitter.com/RepMcClintock,https://www.youtube.com/user/McClintockCA04,,https://www.facebook.com/jointom,,https://twitter.com/tommcclintock,https://www.youtube.com/user/votemcclintock,,https://truthsocial.com/@RepMcClintock,,,,https://gettr.com/user/RepMcClintock,,,,Not Competitive,0.0,,,Republican Party
Tom McGrath,H4CA47184,0.0,Tom,McGrath,,California,CA,47.0,Non-Incumbent,country,California's 47th congressional district,U.S. Representative,1156ce2e-4a49-540b-a042-127e8c30af92,Unaffiliated,,,,b02119d0-81f4-4399-8817-d7b23ffd7086,,,,,,,,,,https://www.facebook.com/profile.php?id=61555744170270,https://www.instagram.com/mcgrath.ca47cd,,,,,,,,,,,,Lean Democrat,1.0,,,Third Party
Tom Royals,H4MD06290,0.0,Tom,Royals,,Maryland,MD,6.0,Non-Incumbent,country,Maryland's 6th congressional district,U.S. Representative,805a855e-1c9e-50ef-bc1c-1e7c54e34b7b,Republican Party,,,,523e41b8-a429-48f4-abf5-ea02d8b816e1,,,,,,,,,,https://www.facebook.com/TomRoyalsforCongress,https://www.instagram.com/tomroyalsmd/,https://twitter.com/TomRoyalsForMD,https://www.youtube.com/@TomRoyalsForCongress,,,,,,,,,,Likely Democrat,1.0,,,Republican Party
Tom Silva,H4CA07089,0.0,Tom,Silva,,California,CA,7.0,Non-Incumbent,country,California's 7th congressional district,U.S. Representative,1b822dd9-623d-5971-89de-92a562684f25,Republican Party,,,,8ef11dcd-4af9-4b37-bd6b-275d6dc1a5d3,,,,,,,,,,https://www.facebook.com/people/Tom-Silva/pfbid09pixHMBaGeeuk8qjFbEL5tHWFbdTj7xxmm1PeG6bTRZE6us7rqYbkM2zdDzn1RAGl/,,https://x.com/ArmyCyclist,,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tom Tiffany,H0WI07101,0.0,Tom,Tiffany,"TIFFANY, Thomas P.",Wisconsin,WI,7.0,Incumbent,country,Wisconsin's 7th congressional district,U.S. Representative,a3bef7db-f814-586a-8f1f-4fc14ae4d3cf,Republican Party,12/30/57,White,Male,06b143a9-f9b0-43e3-83ce-eb1ff3a9b3c3,21989.0,25.0,T000165,0.639,https://www.facebook.com/RepTiffany/,https://www.instagram.com/reptiffany/,https://twitter.com/RepTiffany,https://www.youtube.com/channel/UCFBzqWrIhFKGiXI6D2YHeeg/videos?disable_polymer=true,,https://www.facebook.com/TomTiffanyWI,https://www.instagram.com/tomtiffanyWI/,https://twitter.com/TomTiffanyWI,https://www.youtube.com/channel/UCaOte_ojPfwzT0GA9seUjaA,,https://truthsocial.com/@RepTiffany,,,,https://gettr.com/user/reptomtiffany,,,,Not Competitive,0.0,,,Republican Party
Tom Wells,H8FL03020,0.0,Tom,Wells,,Florida,FL,3.0,Non-Incumbent,country,Florida's 3rd congressional district,U.S. Representative,27769b60-b60c-5e1d-ade7-110e2c70ddc6,Democratic Party,8/19/50,,,3d634d63-2324-47c6-9db6-e86cd5253da5,,,,,,,,,,,,,,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tommy Hanson,H8IL05073,0.0,Tommy,Hanson,,Illinois,IL,5.0,Non-Incumbent,country,Illinois's 5th congressional district,U.S. Representative,a8e8450b-5cee-5d36-8d24-6641a7719a7b,Republican Party,,,,7df7022a-5c46-48c6-9676-2a4caadba9bc,,,,,,,,,,https://www.facebook.com/profile.php?id=100084174752154,https://www.instagram.com/votetommyhanson/,https://twitter.com/TommyHansonCong,https://www.youtube.com/@TomHansonForCongress,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tony CÃ¡rdenas,H2CA28113,0.0,Tony,Cardenas,"CaRDENAS, Tony",California,CA,29.0,Incumbent; Retired,country,California's 29th congressional district,U.S. Representative,d2afd0fc-dc97-55b0-ba66-a864e0aa1208,Democratic Party,3/31/63,Hispanic or Latino,Male,fc0087ef-8e81-4a2b-9892-83b24119bb88,21309.0,71.0,C001097,-0.389,https://www.facebook.com/CongressmanCardenas,https://www.instagram.com/repcardenas/,https://twitter.com/RepCardenas,https://www.youtube.com/user/repcardenas,https://www.tiktok.com/@congressmancardenas,https://www.facebook.com/TonyCardenasForCongress/,https://www.instagram.com/tonycardenasca/,https://twitter.com/Tcardenas,,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tony Daysog,H4CA12170,0.0,Tony,Daysog,,California,CA,12.0,Non-Incumbent,country,California's 12th congressional district,U.S. Representative,c4564067-b826-5acb-bd0a-e11a340558ad,Democratic Party,,,,4b0e3343-2812-484f-b5d5-527a6214ccda,,,,,,,,,,,,,https://www.youtube.com/@tonydaysog9164,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tony Gonzales,H0TX35015,0.0,Tony,Gonzales,"GONZALES, Tony",Texas,TX,23.0,Incumbent,country,Texas's 23rd congressional district,U.S. Representative,574f8046-801e-5273-9381-b5727966ae09,Republican Party,10/10/80,Hispanic or Latino,Male,27c65aa7-96d4-4eef-9231-477073b718fb,22119.0,49.0,G000594,0.339,https://www.facebook.com/RepTonyGonzales/,https://www.instagram.com/reptonygonzales/,https://twitter.com/RepTonyGonzales,https://www.youtube.com/channel/UCig5n4Otr-enqpM8OSJ8FGA,,https://www.facebook.com/TonyGonzalesForCongress,https://www.instagram.com/TonyGonzalesForCongress/,https://twitter.com/TonyGonzales4TX,,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tony Pombo,H4OH10191,0.0,Tony,Pombo,,Ohio,OH,10.0,Non-Incumbent,country,Ohio's 10th congressional district,U.S. Representative,f62bb1ba-9c78-531f-b42e-9b21b355826f,Democratic Party,,,,0d474038-12da-4d13-abb5-188fabb1d941,,,,,,,,,,,,,,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tony Vargas,H2NE02132,0.0,Tony,Vargas,,Nebraska,NE,2.0,Non-Incumbent,country,Nebraska's 2nd congressional district,U.S. Representative,023a663e-438e-5477-9004-310361fd6c3a,Democratic Party,9/2/84,,,6f896e47-fd97-43e4-9a71-f382ef98f85d,,,,,,,,,,https://www.facebook.com/TonyVargasNE,https://www.instagram.com/tonyvargasne/,https://twitter.com/TonyVargas,https://www.youtube.com/channel/UC6kYBbLomtT6qL694jXTD6w,,,,,,,,,,Lean Republican,1.0,,,Democratic Party
Tony Wied,H4WI08119,0.0,Tony,Wied,,Wisconsin,WI,8.0,Non-Incumbent,country,Wisconsin's 8th congressional district,U.S. Representative,4c021baa-660f-54cf-af07-fd979d984e0b,Republican Party,,,,bd370d78-92a7-4e79-97a9-0f98f10b6f31,,,,,,,,,,https://www.facebook.com/people/Tony-Wied-for-Congress/61559139311009/,https://www.instagram.com/tonywiedforcongress,https://x.com/TonyWied,https://www.youtube.com/@TonyWiedforCongress,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Tracey Mann,H0KS01123,0.0,Tracey,Mann,"MANN, Tracey",Kansas,KS,1.0,Incumbent,country,Kansas's 1st congressional district,U.S. Representative,477da182-f0d4-5646-800f-1964eaebc15b,Republican Party,12/17/76,White,Male,def05ee5-a2af-41fc-8320-9706399abb5f,22134.0,32.0,M000871,0.602,https://www.facebook.com/RepTraceyMann/,https://www.instagram.com/reptraceymann/,https://twitter.com/RepMann,https://www.youtube.com/channel/UCGYSHqv8uxVdej-GDuvXCbw,,https://www.facebook.com/TraceyMannKS,https://www.instagram.com/traceymannforcongress/,https://twitter.com/TraceyMannKS,https://www.youtube.com/user/mannforcongress,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Travis S. Nembhard,H4VA10287,0.0,Travis,Nembhard,,Virginia,VA,10.0,Non-Incumbent,country,Virginia's 10th congressional district,U.S. Representative,54d32570-cbaa-5010-834c-2f00ff0303ce,Democratic Party,,,,bd5e9885-cf98-4448-b454-0b5e8cf6161f,,,,,,,,,,https://www.facebook.com/nembhardforvirginia/,https://www.instagram.com/travis.nembhard,https://x.com/Travis_Nembhard,https://www.youtube.com/channel/UCcYGCV-UzCNLJBGMCXUnF4g,https://www.tiktok.com/@travisnembhard306,,,,,,,,,Not Competitive,0.0,,,Democratic Party
Tre Pennie,H4TX03122,0.0,Tre,Pennie,,Texas,TX,3.0,Non-Incumbent,country,Texas's 3rd congressional district,U.S. Representative,6a2e64d6-328a-57a1-bbfc-d2fa7ac6455e,Republican Party,,,,21f40de0-5290-4ab1-aa6a-5c7b6800a843,,,,,,,,,,https://www.facebook.com/PennieForCongress/,https://www.instagram.com/trepennie/,https://twitter.com/sgt_pennie,https://www.youtube.com/@sgtpennie_44,https://www.tiktok.com/@tre.pennie?lang=en,,,,,,,,,Not Competitive,0.0,,,Republican Party
Trent Franks,H4AZ08157,0.0,Trent,Franks,,Arizona,AZ,8.0,Non-Incumbent,country,Arizona's 8th congressional district,U.S. Representative,3881a02a-9dd5-5033-889d-55e8262f717f,Republican Party,,,,15c2b530-159d-467b-aed1-61533ad6a7ff,,,,,,,,https://www.youtube.com/user/RepTrentFranks?app=desktop,,https://www.facebook.com/FranksforCongress?mibextid=LQQJ4d,https://www.instagram.com/reptrentfranks/,https://x.com/TrentFranksAZ08,,,,,,,,,,,Not Competitive,0.0,,,Republican Party
Trent Kelly,H6MS01131,0.0,Trent,Kelly,"KELLY, Trent",Mississippi,MS,1.0,Incumbent,country,Mississippi's 1st congressional district,U.S. Representative,8b4be001-299e-5136-88f6-1f0e75de6372,Republican Party,3/1/66,White,Male,6aa006ad-b531-44d3-a8ae-93c28376f1ed,21561.0,46.0,K000388,0.638,https://www.facebook.com/RepTrentKelly/,https://www.instagram.com/reptrentkelly/,https://twitter.com/RepTrentKelly,https://www.youtube.com/channel/UCtDrz-8tdg4ZgOAQHToSWaQ,,https://www.facebook.com/TrentKellyforCongress,,https://twitter.com/kellyforms01,,,,,,,,,https://rumble.com/user/RepTrentKelly,,Not Competitive,0.0,,,Republican Party
Trent Miller,H4FL16187,0.0,Trent,Miller,,Florida,FL,16.0,Non-Incumbent,country,Florida's 16th congressional district,U.S. Representative,4c7295be-b4bd-55ae-ac3d-bbe1fb1ba812,Democratic Party,,,,8b1183a8-f101-4cbd-913a-facee5f55690,,,,,,,,,,,https://www.instagram.com/trentforchange/,https://twitter.com/TrentForChange,https://www.youtube.com/@TrentForChange,,,,,,,,,,Not Competitive,0.0,,,Democratic Party
